session,iso3c,Countryname,USAgree,ChinaAgree
26,COD,Congo - Kinshasa,0.5858586,0.3823529
27,COD,Congo - Kinshasa,0.3789474,0.6944444
28,COD,Congo - Kinshasa,0.2528736,0.8529412
29,COD,Congo - Kinshasa,0.3166667,0.8541667
30,COD,Congo - Kinshasa,0.2647059,0.7916667
31,COD,Congo - Kinshasa,0.2222222,0.8030303
32,COD,Congo - Kinshasa,0.3908046,0.8196721
33,COD,Congo - Kinshasa,0.4396552,0.8860759
34,COD,Congo - Kinshasa,0.3109244,0.9175258
35,COD,Congo - Kinshasa,0.2222222,0.9058824
36,COD,Congo - Kinshasa,0.1692308,0.9210526
37,COD,Congo - Kinshasa,0.1419355,0.8848921
38,COD,Congo - Kinshasa,0.1404959,0.8440367
39,COD,Congo - Kinshasa,0.1205674,0.8540146
40,COD,Congo - Kinshasa,0.1879195,0.7414966
41,COD,Congo - Kinshasa,0.1666667,0.7762238
42,COD,Congo - Kinshasa,0.15,0.7681159
43,COD,Congo - Kinshasa,0.1060606,0.796875
44,COD,Congo - Kinshasa,0.1028037,0.9047619
45,COD,Congo - Kinshasa,0.15,0.9125
46,COD,Congo - Kinshasa,0.1111111,0.8461538
47,COD,Congo - Kinshasa,0.1481481,0.875
48,COD,Congo - Kinshasa,0.2121212,0.8181818
49,COD,Congo - Kinshasa,0.0,1.0
50,COD,Congo - Kinshasa,0.3055556,0.8484848
51,COD,Congo - Kinshasa,0.07142857,0.4285714
52,COD,Congo - Kinshasa,0.2553191,0.826087
53,COD,Congo - Kinshasa,0.25,1.0
54,COD,Congo - Kinshasa,0.07142857,1.0
55,COD,Congo - Kinshasa,0.0625,0.9375
56,COD,Congo - Kinshasa,0.1176471,0.9411765
57,COD,Congo - Kinshasa,0.05555556,0.9722222
58,COD,Congo - Kinshasa,0.2307692,0.9230769
59,COD,Congo - Kinshasa,0.1935484,0.8666667
60,COD,Congo - Kinshasa,0.1219512,0.775
61,COD,Congo - Kinshasa,0.05769231,0.9803922
62,COD,Congo - Kinshasa,0.06818182,0.8636364
63,COD,Congo - Kinshasa,0.1052632,0.7894737
64,COD,Congo - Kinshasa,0.15,0.825
65,COD,Congo - Kinshasa,0.2195122,0.75
66,COD,Congo - Kinshasa,0.05555556,0.6666667
67,COD,Congo - Kinshasa,0.1818182,0.7142857
68,COD,Congo - Kinshasa,0.1818182,0.8181818
69,COD,Congo - Kinshasa,0.07692308,0.7777778
70,COD,Congo - Kinshasa,0.1395349,0.6744186
71,COD,Congo - Kinshasa,0.2244898,0.6666667
72,COD,Congo - Kinshasa,0.1296296,0.7592593
73,COD,Congo - Kinshasa,0.1052632,0.7818182
74,COD,Congo - Kinshasa,0.1914894,0.7659574
75,COD,Congo - Kinshasa,0.2553191,0.6956522
77,COD,Congo - Kinshasa,0.3877551,0.75
78,COD,Congo - Kinshasa,0.3278689,0.6393443
17,UGA,Uganda,0.16,
18,UGA,Uganda,0.32,
20,UGA,Uganda,0.2647059,
21,UGA,Uganda,0.2258065,
22,UGA,Uganda,0.1666667,
23,UGA,Uganda,0.28,
24,UGA,Uganda,0.2093023,
25,UGA,Uganda,0.2258065,
26,UGA,Uganda,0.3947368,0.7391304
27,UGA,Uganda,0.3434343,0.8157895
28,UGA,Uganda,0.2823529,0.8208955
29,UGA,Uganda,0.2394366,0.8518519
30,UGA,Uganda,0.2608696,0.8125
31,UGA,Uganda,0.2105263,0.8360656
32,UGA,Uganda,0.3,0.8412698
33,UGA,Uganda,0.398374,0.9425287
34,UGA,Uganda,0.275,0.9285714
35,UGA,Uganda,0.1555556,0.9367089
36,UGA,Uganda,0.1503759,0.8974359
37,UGA,Uganda,0.1,0.8947368
38,UGA,Uganda,0.1409396,0.8676471
39,UGA,Uganda,0.07284768,0.8367347
40,UGA,Uganda,0.1351351,0.8082192
41,UGA,Uganda,0.1192053,0.8466667
42,UGA,Uganda,0.07407407,0.8721805
43,UGA,Uganda,0.06923077,0.904
44,UGA,Uganda,0.04545455,0.8981481
45,UGA,Uganda,0.1463415,0.9146341
46,UGA,Uganda,0.1029412,0.9545455
47,UGA,Uganda,0.09433962,0.92
48,UGA,Uganda,0.1578947,0.9090909
49,UGA,Uganda,0.2575758,0.90625
50,UGA,Uganda,0.1898734,0.8815789
51,UGA,Uganda,0.2112676,0.8873239
52,UGA,Uganda,0.1666667,0.9090909
53,UGA,Uganda,0.2,0.7333333
54,UGA,Uganda,0.1944444,0.6666667
55,UGA,Uganda,0.2121212,0.8333333
56,UGA,Uganda,0.1590909,0.7272727
57,UGA,Uganda,0.09722222,0.8550725
58,UGA,Uganda,0.1929825,0.75
59,UGA,Uganda,0.07352941,0.7313433
60,UGA,Uganda,0.08823529,0.6617647
61,UGA,Uganda,0.07462687,0.6363636
62,UGA,Uganda,0.07843137,0.9215686
63,UGA,Uganda,0.1111111,0.8571429
64,UGA,Uganda,0.09433962,0.8679245
65,UGA,Uganda,0.1,0.95
66,UGA,Uganda,0.1428571,0.8253968
67,UGA,Uganda,0.2028986,0.8358209
68,UGA,Uganda,0.07936508,0.8571429
69,UGA,Uganda,0.1285714,0.8428571
70,UGA,Uganda,0.1384615,0.75
71,UGA,Uganda,0.2131148,0.6666667
72,UGA,Uganda,0.1590909,0.8522727
73,UGA,Uganda,0.1066667,0.7945205
74,UGA,Uganda,0.1235955,0.816092
75,UGA,Uganda,0.1842105,0.7837838
76,UGA,Uganda,0.1643836,0.7837838
77,UGA,Uganda,0.2289157,0.7439024
78,UGA,Uganda,0.2168675,0.695122
18,KEN,Kenya,0.3333333,
20,KEN,Kenya,0.2894737,
21,KEN,Kenya,0.1914894,
22,KEN,Kenya,0.2222222,
23,KEN,Kenya,0.2857143,
24,KEN,Kenya,0.2307692,
25,KEN,Kenya,0.25,
26,KEN,Kenya,0.4224138,0.6382979
27,KEN,Kenya,0.35,0.7922078
28,KEN,Kenya,0.2555556,0.7887324
29,KEN,Kenya,0.2638889,0.7962963
30,KEN,Kenya,0.2352941,0.8333333
31,KEN,Kenya,0.1898734,0.8484848
32,KEN,Kenya,0.3370787,0.8870968
33,KEN,Kenya,0.3553719,0.9404762
34,KEN,Kenya,0.3097345,0.9673913
35,KEN,Kenya,0.212766,0.9512195
36,KEN,Kenya,0.1818182,0.9137931
37,KEN,Kenya,0.133758,0.9
38,KEN,Kenya,0.1438356,0.8646617
39,KEN,Kenya,0.09933775,0.8503401
40,KEN,Kenya,0.1496599,0.8551724
41,KEN,Kenya,0.1554054,0.8571429
42,KEN,Kenya,0.1136364,0.8923077
43,KEN,Kenya,0.09022556,0.90625
44,KEN,Kenya,0.1171171,0.8348624
45,KEN,Kenya,0.1466667,0.8933333
46,KEN,Kenya,0.1044776,0.8923077
47,KEN,Kenya,0.1636364,0.8076923
48,KEN,Kenya,0.171875,0.7419355
49,KEN,Kenya,0.2647059,0.8181818
50,KEN,Kenya,0.2345679,0.8205128
51,KEN,Kenya,0.2432432,0.7567568
52,KEN,Kenya,0.1805556,0.8450704
53,KEN,Kenya,0.1639344,0.7833333
54,KEN,Kenya,0.1538462,0.7846154
55,KEN,Kenya,0.2,0.8461538
56,KEN,Kenya,0.15625,0.8412698
57,KEN,Kenya,0.1066667,0.875
58,KEN,Kenya,0.09333333,0.8918919
59,KEN,Kenya,0.09859155,0.7571429
60,KEN,Kenya,0.08571429,0.8857143
61,KEN,Kenya,0.09375,0.7936508
62,KEN,Kenya,0.07042254,0.8571429
63,KEN,Kenya,0.06849315,0.8309859
64,KEN,Kenya,0.1060606,0.8333333
65,KEN,Kenya,0.109375,0.8571429
66,KEN,Kenya,0.1617647,0.8382353
67,KEN,Kenya,0.140625,0.8387097
68,KEN,Kenya,0.1551724,0.862069
69,KEN,Kenya,0.1774194,0.8064516
70,KEN,Kenya,0.1549296,0.7571429
71,KEN,Kenya,0.1733333,0.7297297
72,KEN,Kenya,0.1294118,0.8117647
73,KEN,Kenya,0.08888889,0.8068182
74,KEN,Kenya,0.1136364,0.8023256
75,KEN,Kenya,0.1428571,0.804878
76,KEN,Kenya,0.1780822,0.7972973
77,KEN,Kenya,0.2409639,0.7682927
78,KEN,Kenya,0.2380952,0.6987952
16,TZA,Tanzania,0.25,
17,TZA,Tanzania,0.2380952,
18,TZA,Tanzania,0.3703704,
20,TZA,Tanzania,0.2258065,
21,TZA,Tanzania,0.14,
22,TZA,Tanzania,0.0877193,
23,TZA,Tanzania,0.1836735,
24,TZA,Tanzania,0.2105263,
25,TZA,Tanzania,0.1969697,
26,TZA,Tanzania,0.3628319,0.8723404
27,TZA,Tanzania,0.3163265,0.8289474
28,TZA,Tanzania,0.2413793,0.8405797
29,TZA,Tanzania,0.2394366,0.8727273
30,TZA,Tanzania,0.2647059,0.8333333
31,TZA,Tanzania,0.2235294,0.8405797
32,TZA,Tanzania,0.3214286,0.8965517
33,TZA,Tanzania,0.3333333,0.9534884
34,TZA,Tanzania,0.2479339,0.9090909
35,TZA,Tanzania,0.2058824,0.9294118
36,TZA,Tanzania,0.1370968,0.8909091
37,TZA,Tanzania,0.1139241,0.8865248
38,TZA,Tanzania,0.1216216,0.8740741
39,TZA,Tanzania,0.07534247,0.8521127
40,TZA,Tanzania,0.1020408,0.8551724
41,TZA,Tanzania,0.1125828,0.84
42,TZA,Tanzania,0.1079137,0.8613139
43,TZA,Tanzania,0.07692308,0.896
44,TZA,Tanzania,0.05454545,0.9074074
45,TZA,Tanzania,0.1428571,0.9285714
46,TZA,Tanzania,0.1126761,0.942029
47,TZA,Tanzania,0.09677419,0.8983051
48,TZA,Tanzania,0.147541,0.8813559
49,TZA,Tanzania,0.2272727,0.953125
50,TZA,Tanzania,0.1617647,0.9076923
51,TZA,Tanzania,0.2054795,0.8767123
52,TZA,Tanzania,0.1805556,0.8873239
53,TZA,Tanzania,0.1428571,0.7903226
54,TZA,Tanzania,0.1212121,0.8030303
55,TZA,Tanzania,0.1940299,0.8656716
56,TZA,Tanzania,0.1323529,0.8656716
57,TZA,Tanzania,0.1333333,0.8888889
58,TZA,Tanzania,0.1315789,0.88
59,TZA,Tanzania,0.08571429,0.884058
60,TZA,Tanzania,0.109589,0.8630137
61,TZA,Tanzania,0.1219512,0.8125
62,TZA,Tanzania,0.06666667,0.8648649
63,TZA,Tanzania,0.08695652,0.8059701
64,TZA,Tanzania,0.147541,0.852459
65,TZA,Tanzania,0.147541,0.8688525
66,TZA,Tanzania,0.2545455,0.7636364
67,TZA,Tanzania,0.1764706,0.7878788
68,TZA,Tanzania,0.1428571,0.8888889
69,TZA,Tanzania,0.1410256,0.8571429
70,TZA,Tanzania,0.1527778,0.7746479
71,TZA,Tanzania,0.1818182,0.7368421
72,TZA,Tanzania,0.137931,0.8275862
73,TZA,Tanzania,0.08988764,0.816092
74,TZA,Tanzania,0.119403,0.8307692
75,TZA,Tanzania,0.1707317,0.8
76,TZA,Tanzania,0.2089552,0.7941176
77,TZA,Tanzania,0.2769231,0.71875
78,TZA,Tanzania,0.2716049,0.7125
17,BDI,Burundi,0.2682927,
18,BDI,Burundi,0.2692308,
20,BDI,Burundi,0.21875,
21,BDI,Burundi,0.1707317,
22,BDI,Burundi,0.1132075,
23,BDI,Burundi,0.2244898,
24,BDI,Burundi,0.2,
25,BDI,Burundi,0.2166667,
26,BDI,Burundi,0.3846154,0.787234
27,BDI,Burundi,0.37,0.7922078
28,BDI,Burundi,0.2823529,0.8333333
29,BDI,Burundi,0.1617647,0.8679245
30,BDI,Burundi,0.3220339,0.8205128
31,BDI,Burundi,0.2048193,0.8507463
32,BDI,Burundi,0.3595506,0.9032258
33,BDI,Burundi,0.3467742,0.9425287
34,BDI,Burundi,0.2583333,0.9183673
35,BDI,Burundi,0.2254902,0.9529412
36,BDI,Burundi,0.1729323,0.9230769
37,BDI,Burundi,0.1329114,0.9007092
38,BDI,Burundi,0.1310345,0.8863636
39,BDI,Burundi,0.1059603,0.8571429
40,BDI,Burundi,0.1533333,0.8716216
41,BDI,Burundi,0.1258278,0.86
42,BDI,Burundi,0.1223022,0.9051095
43,BDI,Burundi,0.09022556,0.921875
44,BDI,Burundi,0.07894737,0.9107143
45,BDI,Burundi,0.1219512,0.9390244
46,BDI,Burundi,0.1304348,0.9253731
47,BDI,Burundi,0.14,0.787234
48,BDI,Burundi,0.15,0.8684211
49,BDI,Burundi,0.220339,0.8947368
50,BDI,Burundi,0.2153846,0.8709677
51,BDI,Burundi,0.2058824,0.8529412
52,BDI,Burundi,0.1304348,0.6956522
53,BDI,Burundi,0.225,0.7948718
55,BDI,Burundi,0.1774194,0.8548387
56,BDI,Burundi,0.1,0.8666667
57,BDI,Burundi,0.1454545,0.8461538
58,BDI,Burundi,0.1323529,0.8358209
59,BDI,Burundi,0.07462687,0.7727273
60,BDI,Burundi,0.06666667,0.9
61,BDI,Burundi,0.1511628,0.7647059
62,BDI,Burundi,0.1290323,0.8032787
63,BDI,Burundi,0.1014493,0.7910448
64,BDI,Burundi,0.1230769,0.8153846
65,BDI,Burundi,0.1666667,0.7222222
66,BDI,Burundi,0.1212121,0.8787879
67,BDI,Burundi,0.07142857,0.8095238
68,BDI,Burundi,0.1730769,0.8846154
69,BDI,Burundi,0.2258065,0.8125
70,BDI,Burundi,0.1428571,0.8095238
71,BDI,Burundi,0.1805556,0.8309859
72,BDI,Burundi,0.08641975,0.9012346
73,BDI,Burundi,0.07594937,0.8181818
74,BDI,Burundi,0.1139241,0.8461538
75,BDI,Burundi,0.1176471,0.8674699
76,BDI,Burundi,0.1851852,0.7272727
77,BDI,Burundi,0.2285714,0.7101449
78,BDI,Burundi,0.1466667,0.7972973
17,RWA,Rwanda,0.4444444,
18,RWA,Rwanda,0.5833333,
20,RWA,Rwanda,0.3157895,
21,RWA,Rwanda,0.3958333,
22,RWA,Rwanda,0.54,
23,RWA,Rwanda,0.4313725,
24,RWA,Rwanda,0.3902439,
25,RWA,Rwanda,0.6170213,
26,RWA,Rwanda,0.4392523,0.5581395
27,RWA,Rwanda,0.4329897,0.7105263
28,RWA,Rwanda,0.2988506,0.8088235
29,RWA,Rwanda,0.3055556,0.7962963
30,RWA,Rwanda,0.2352941,0.8723404
31,RWA,Rwanda,0.202381,0.8550725
32,RWA,Rwanda,0.3636364,0.8709677
33,RWA,Rwanda,0.3423423,0.9102564
34,RWA,Rwanda,0.2678571,0.9347826
35,RWA,Rwanda,0.2475248,0.9166667
36,RWA,Rwanda,0.1755725,0.8956522
37,RWA,Rwanda,0.1438356,0.9461538
38,RWA,Rwanda,0.1448276,0.887218
39,RWA,Rwanda,0.1126761,0.8633094
40,RWA,Rwanda,0.1554054,0.869863
41,RWA,Rwanda,0.147651,0.8581081
42,RWA,Rwanda,0.1313869,0.8888889
43,RWA,Rwanda,0.1060606,0.9055118
44,RWA,Rwanda,0.08928571,0.9090909
45,RWA,Rwanda,0.125,0.9375
46,RWA,Rwanda,0.2173913,0.9047619
47,RWA,Rwanda,0.1805556,0.826087
48,RWA,Rwanda,0.1746032,0.8360656
49,RWA,Rwanda,0.4705882,0.5294118
50,RWA,Rwanda,0.3428571,0.65625
51,RWA,Rwanda,0.4,0.4
52,RWA,Rwanda,0.2413793,0.6551724
53,RWA,Rwanda,0.375,0.75
54,RWA,Rwanda,0.0,0.75
55,RWA,Rwanda,0.2352941,0.6470588
56,RWA,Rwanda,0.1,0.75
57,RWA,Rwanda,0.1333333,0.744186
58,RWA,Rwanda,0.1269841,0.5322581
59,RWA,Rwanda,0.1020408,0.7916667
60,RWA,Rwanda,0.04166667,0.8
61,RWA,Rwanda,0.0483871,0.8196721
62,RWA,Rwanda,0.09433962,0.7884615
63,RWA,Rwanda,0.09433962,0.7843137
64,RWA,Rwanda,0.04347826,0.826087
65,RWA,Rwanda,0.1891892,0.75
66,RWA,Rwanda,0.3157895,0.6842105
67,RWA,Rwanda,0.2068966,0.6964286
68,RWA,Rwanda,0.1707317,0.8292683
69,RWA,Rwanda,0.1940299,0.7313433
70,RWA,Rwanda,0.2307692,0.6923077
71,RWA,Rwanda,0.5,0.5
72,RWA,Rwanda,0.1690141,0.6901408
73,RWA,Rwanda,0.07352941,0.5522388
74,RWA,Rwanda,0.1071429,0.6506024
75,RWA,Rwanda,0.1686747,0.6341463
76,RWA,Rwanda,0.1515152,0.6363636
77,RWA,Rwanda,0.2394366,0.5857143
78,RWA,Rwanda,0.3030303,0.6969697
15,SOM,Somalia,0.3645833,
16,SOM,Somalia,0.2428571,
17,SOM,Somalia,0.2105263,
18,SOM,Somalia,0.4285714,
20,SOM,Somalia,0.2571429,
21,SOM,Somalia,0.2083333,
22,SOM,Somalia,0.1632653,
23,SOM,Somalia,0.2222222,
24,SOM,Somalia,0.2857143,
25,SOM,Somalia,0.1551724,
26,SOM,Somalia,0.3362832,0.8541667
27,SOM,Somalia,0.3636364,0.8360656
28,SOM,Somalia,0.2891566,0.84375
29,SOM,Somalia,0.2816901,0.8181818
30,SOM,Somalia,0.2096774,0.8604651
31,SOM,Somalia,0.2537313,0.8148148
32,SOM,Somalia,0.3580247,0.875
33,SOM,Somalia,0.3551402,0.9367089
34,SOM,Somalia,0.2959184,0.9358974
35,SOM,Somalia,0.2340426,0.9230769
36,SOM,Somalia,0.1796875,0.9285714
37,SOM,Somalia,0.1354839,0.9130435
38,SOM,Somalia,0.1654135,0.9370079
39,SOM,Somalia,0.1088435,0.9027778
40,SOM,Somalia,0.1702128,0.8776978
41,SOM,Somalia,0.137931,0.8680556
42,SOM,Somalia,0.1313869,0.9037037
43,SOM,Somalia,0.1203008,0.890625
44,SOM,Somalia,0.08928571,0.9272727
45,SOM,Somalia,0.1341463,0.9390244
46,SOM,Somalia,0.06557377,0.9491525
57,SOM,Somalia,0.04651163,1.0
58,SOM,Somalia,0.125,0.9090909
59,SOM,Somalia,0.07352941,0.9104478
60,SOM,Somalia,0.06557377,0.9
61,SOM,Somalia,0.07142857,0.9047619
62,SOM,Somalia,0.05172414,0.9298246
63,SOM,Somalia,0.0,0.9333333
64,SOM,Somalia,0.09259259,0.8703704
65,SOM,Somalia,0.09836066,0.9
66,SOM,Somalia,0.05555556,0.8333333
67,SOM,Somalia,0.1186441,0.8245614
68,SOM,Somalia,0.1525424,0.8813559
69,SOM,Somalia,0.1917808,0.8333333
70,SOM,Somalia,0.1111111,0.8148148
71,SOM,Somalia,0.1176471,0.7058824
72,SOM,Somalia,0.1694915,0.779661
73,SOM,Somalia,0.2068966,0.75
74,SOM,Somalia,0.06060606,0.90625
75,SOM,Somalia,0.0,1.0
76,SOM,Somalia,0.1666667,0.9090909
77,SOM,Somalia,0.2307692,0.8684211
78,SOM,Somalia,0.1969697,0.8461538
32,DJI,Djibouti,0.3125,0.9310345
33,DJI,Djibouti,0.3428571,0.9459459
34,DJI,Djibouti,0.287234,0.9390244
35,DJI,Djibouti,0.1794872,0.9444444
36,DJI,Djibouti,0.152,0.9553571
37,DJI,Djibouti,0.1216216,0.924812
38,DJI,Djibouti,0.129771,0.9344262
39,DJI,Djibouti,0.09722222,0.9142857
40,DJI,Djibouti,0.1285714,0.9
41,DJI,Djibouti,0.1428571,0.8848921
42,DJI,Djibouti,0.09836066,0.9083333
43,DJI,Djibouti,0.1230769,0.904
44,DJI,Djibouti,0.08490566,0.9428571
45,DJI,Djibouti,0.1566265,0.939759
46,DJI,Djibouti,0.1304348,0.9275362
47,DJI,Djibouti,0.1617647,0.8939394
48,DJI,Djibouti,0.1551724,0.9285714
49,DJI,Djibouti,0.2881356,0.877193
50,DJI,Djibouti,0.2,0.9166667
51,DJI,Djibouti,0.2580645,0.8548387
52,DJI,Djibouti,0.2424242,0.8923077
53,DJI,Djibouti,0.1935484,0.8
54,DJI,Djibouti,0.1692308,0.7846154
55,DJI,Djibouti,0.2,0.8615385
56,DJI,Djibouti,0.09230769,0.9076923
57,DJI,Djibouti,0.08333333,0.9428571
58,DJI,Djibouti,0.09459459,0.9315068
59,DJI,Djibouti,0.07246377,0.8985507
60,DJI,Djibouti,0.08219178,0.9178082
61,DJI,Djibouti,0.07692308,0.8764045
62,DJI,Djibouti,0.03846154,0.8831169
63,DJI,Djibouti,0.07042254,0.884058
64,DJI,Djibouti,0.07692308,0.8923077
65,DJI,Djibouti,0.1492537,0.880597
66,DJI,Djibouti,0.1764706,0.8088235
67,DJI,Djibouti,0.1764706,0.8333333
68,DJI,Djibouti,0.1129032,0.8548387
69,DJI,Djibouti,0.1794872,0.8701299
70,DJI,Djibouti,0.1805556,0.7464789
71,DJI,Djibouti,0.1891892,0.739726
72,DJI,Djibouti,0.1647059,0.8235294
73,DJI,Djibouti,0.1630435,0.7777778
74,DJI,Djibouti,0.1758242,0.7865169
75,DJI,Djibouti,0.1521739,0.7888889
76,DJI,Djibouti,0.1710526,0.7922078
77,DJI,Djibouti,0.260274,0.75
78,DJI,Djibouti,0.2317073,0.7160494
1,ETH,Ethiopia,0.5641026,
2,ETH,Ethiopia,0.3947368,
3,ETH,Ethiopia,0.4489796,
4,ETH,Ethiopia,0.4545455,
5,ETH,Ethiopia,0.5961538,
6,ETH,Ethiopia,0.3913043,
7,ETH,Ethiopia,0.4166667,
8,ETH,Ethiopia,0.48,
9,ETH,Ethiopia,0.4333333,
10,ETH,Ethiopia,0.2173913,
11,ETH,Ethiopia,0.7173913,
12,ETH,Ethiopia,0.4848485,
13,ETH,Ethiopia,0.6060606,
14,ETH,Ethiopia,0.3207547,
15,ETH,Ethiopia,0.3235294,
16,ETH,Ethiopia,0.2739726,
17,ETH,Ethiopia,0.326087,
18,ETH,Ethiopia,0.3448276,
20,ETH,Ethiopia,0.3,
21,ETH,Ethiopia,0.22,
22,ETH,Ethiopia,0.3269231,
23,ETH,Ethiopia,0.3,
24,ETH,Ethiopia,0.3255814,
25,ETH,Ethiopia,0.3548387,
26,ETH,Ethiopia,0.4152542,0.6875
27,ETH,Ethiopia,0.36,0.8051948
28,ETH,Ethiopia,0.2840909,0.7971014
29,ETH,Ethiopia,0.2727273,0.755102
30,ETH,Ethiopia,0.2352941,0.8085106
31,ETH,Ethiopia,0.2117647,0.8550725
32,ETH,Ethiopia,0.3793103,0.8852459
33,ETH,Ethiopia,0.3057851,0.9069767
34,ETH,Ethiopia,0.2352941,0.8969072
35,ETH,Ethiopia,0.17,0.9036145
36,ETH,Ethiopia,0.125,0.8839286
37,ETH,Ethiopia,0.06578947,0.8540146
38,ETH,Ethiopia,0.0979021,0.8625954
39,ETH,Ethiopia,0.06040268,0.8137931
40,ETH,Ethiopia,0.08724832,0.8095238
41,ETH,Ethiopia,0.1006711,0.8175676
42,ETH,Ethiopia,0.07407407,0.8666667
43,ETH,Ethiopia,0.07633588,0.8976378
44,ETH,Ethiopia,0.03603604,0.8828829
45,ETH,Ethiopia,0.1190476,0.8928571
46,ETH,Ethiopia,0.1142857,0.8970588
47,ETH,Ethiopia,0.1060606,0.8412698
48,ETH,Ethiopia,0.1186441,0.8245614
49,ETH,Ethiopia,0.2424242,0.859375
50,ETH,Ethiopia,0.2207792,0.8243243
51,ETH,Ethiopia,0.234375,0.796875
52,ETH,Ethiopia,0.2205882,0.7941176
53,ETH,Ethiopia,0.1904762,0.7540984
54,ETH,Ethiopia,0.1969697,0.7727273
55,ETH,Ethiopia,0.2238806,0.8208955
56,ETH,Ethiopia,0.1492537,0.8333333
57,ETH,Ethiopia,0.09722222,0.8428571
58,ETH,Ethiopia,0.1216216,0.8493151
59,ETH,Ethiopia,0.08823529,0.8507463
60,ETH,Ethiopia,0.08823529,0.8676471
61,ETH,Ethiopia,0.04651163,0.8333333
62,ETH,Ethiopia,0.05882353,0.8955224
63,ETH,Ethiopia,0.06756757,0.8055556
64,ETH,Ethiopia,0.04347826,0.8695652
65,ETH,Ethiopia,0.1428571,0.8870968
66,ETH,Ethiopia,0.1940299,0.8059701
67,ETH,Ethiopia,0.1692308,0.8253968
68,ETH,Ethiopia,0.1129032,0.8387097
69,ETH,Ethiopia,0.1558442,0.8552632
70,ETH,Ethiopia,0.1428571,0.7285714
71,ETH,Ethiopia,0.2051282,0.7272727
72,ETH,Ethiopia,0.1363636,0.8068182
73,ETH,Ethiopia,0.1235955,0.7816092
74,ETH,Ethiopia,0.1538462,0.7977528
75,ETH,Ethiopia,0.1521739,0.7912088
76,ETH,Ethiopia,0.1973684,0.8181818
77,ETH,Ethiopia,0.2,0.797619
78,ETH,Ethiopia,0.2195122,0.691358
48,ERI,Eritrea,0.25,0.5
49,ERI,Eritrea,0.3793103,0.6666667
50,ERI,Eritrea,0.3137255,0.7755102
51,ERI,Eritrea,0.2363636,0.8545455
52,ERI,Eritrea,0.1833333,0.85
53,ERI,Eritrea,0.137931,0.8421053
54,ERI,Eritrea,0.1692308,0.7692308
55,ERI,Eritrea,0.2222222,0.8412698
56,ERI,Eritrea,0.1515152,0.8636364
57,ERI,Eritrea,0.1111111,0.8857143
58,ERI,Eritrea,0.1369863,0.8888889
59,ERI,Eritrea,0.07462687,0.8636364
60,ERI,Eritrea,0.08333333,0.8888889
61,ERI,Eritrea,0.07954545,0.8965517
62,ERI,Eritrea,0.06578947,0.88
63,ERI,Eritrea,0.09333333,0.8767123
64,ERI,Eritrea,0.1111111,0.9206349
65,ERI,Eritrea,0.1363636,0.8923077
66,ERI,Eritrea,0.1666667,0.9166667
67,ERI,Eritrea,0.1764706,0.8030303
68,ERI,Eritrea,0.1,0.8666667
69,ERI,Eritrea,0.1578947,0.8133333
70,ERI,Eritrea,0.1666667,0.7746479
71,ERI,Eritrea,0.2054795,0.7638889
72,ERI,Eritrea,0.127907,0.8488372
73,ERI,Eritrea,0.1428571,0.7866667
74,ERI,Eritrea,0.1318681,0.8202247
75,ERI,Eritrea,0.1290323,0.7692308
76,ERI,Eritrea,0.1351351,0.8133333
77,ERI,Eritrea,0.2142857,0.7951807
78,ERI,Eritrea,0.1882353,0.8214286
31,AGO,Angola,0.5,0.6666667
32,AGO,Angola,0.1590909,0.969697
33,AGO,Angola,0.2234043,0.9104478
34,AGO,Angola,0.1574074,0.8947368
35,AGO,Angola,0.09756098,0.9
36,AGO,Angola,0.1219512,0.9166667
37,AGO,Angola,0.09027778,0.8661417
38,AGO,Angola,0.07575758,0.8319328
39,AGO,Angola,0.04761905,0.8321678
40,AGO,Angola,0.04201681,0.779661
41,AGO,Angola,0.06666667,0.8053691
42,AGO,Angola,0.05839416,0.8592593
43,AGO,Angola,0.0546875,0.888
44,AGO,Angola,0.03738318,0.9065421
45,AGO,Angola,0.1351351,0.9189189
46,AGO,Angola,0.09433962,0.9423077
47,AGO,Angola,0.1304348,0.9242424
48,AGO,Angola,0.14,0.8958333
49,AGO,Angola,0.2162162,0.8108108
50,AGO,Angola,0.2857143,0.8181818
51,AGO,Angola,0.2318841,0.8695652
52,AGO,Angola,0.1333333,0.8444444
53,AGO,Angola,0.1896552,0.7719298
54,AGO,Angola,0.1515152,0.8181818
55,AGO,Angola,0.2941176,0.7647059
56,AGO,Angola,0.1639344,0.8166667
57,AGO,Angola,0.09090909,0.859375
58,AGO,Angola,0.1846154,0.84375
59,AGO,Angola,0.09433962,0.8461538
60,AGO,Angola,0.08571429,0.8611111
61,AGO,Angola,0.08536585,0.85
62,AGO,Angola,0.07692308,0.8269231
63,AGO,Angola,0.07042254,0.8405797
64,AGO,Angola,0.0952381,0.8888889
65,AGO,Angola,0.1311475,0.8833333
66,AGO,Angola,0.1525424,0.8135593
67,AGO,Angola,0.1363636,0.828125
68,AGO,Angola,0.1147541,0.8852459
69,AGO,Angola,0.1558442,0.8684211
70,AGO,Angola,0.08695652,0.8666667
71,AGO,Angola,0.1866667,0.7432432
72,AGO,Angola,0.09195402,0.8275862
73,AGO,Angola,0.1234568,0.8101266
74,AGO,Angola,0.1264368,0.8255814
75,AGO,Angola,0.1234568,0.7594937
76,AGO,Angola,0.1866667,0.8026316
